run,trades,risk_per_trade,starting_balance,ending_balance,net_return_pct,max_drawdown_pct,min_balance,max_balance
261,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.08756409156105681,9375.853808725604,18242.921915287585
262,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.15105968903712688,10095.03,18427.193853825836
263,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.09668845064544634,8942.784338610081,18438.10976795175
264,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.10519181284795237,9594.589433768408,18613.327125076623
265,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.12559147970824083,9900.0,18580.6064884861
266,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.1485422289051242,9509.900499,18242.921915287585
267,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.10678013201722669,9200.164640222565,18242.921915287585
268,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.07834756723339094,9702.99,18242.921915287567
269,153,0.01,10000.0,18242.921915287596,0.8242921915287595,0.11413989471947276,9298.60064672529,18242.921915287596
270,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.14904631744934568,9668.574206131254,18812.47808177916
271,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.08648275251635917,9801.0,18991.253060990304
272,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.140959704604067,8995.746788575587,18242.92191528758
273,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.08810428099192992,10095.03,19013.75982913989
274,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.0778015981135222,10095.03,19781.992549509177
275,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.06848646274093122,9894.138903000001,18624.35330096137
276,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.08918370061796625,9702.99,18991.253060990308
277,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.12455520739008387,9900.0,18613.327125076587
278,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.0966884506454462,9566.22161894256,18427.19385382584
279,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.08702358213238698,9697.2455388303,18613.327125076597
280,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.08756409156105714,10300.0,18449.0321484546
281,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.12247897700103204,8858.601052805272,18427.193853825833
282,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.07069044038155925,9994.0797,19194.447588796207
283,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.08810428099193016,9900.0,18264.54182697005
284,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.12403661078476692,9600.273083441998,18286.18736067644
285,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.17383137616441324,9870.729193915531,18242.921915287563
286,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.14904631744934574,9571.88846406994,18613.327125076616
287,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.11466435047760196,9493.020057496073,18801.340530380417
288,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.09561792499119567,10197.0,18613.3271250766
289,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.07780159811352212,9900.0,18242.921915287578
290,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.12351770697282627,10197.0,19630.619018680714
291,153,0.01,10000.0,18242.921915287596,0.8242921915287595,0.09561792499119554,9795.19751397,19194.447588796218
292,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.09668845064544623,10089.0534393891,19183.083899990215
293,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.15005359940784865,10300.0,18427.193853825825
294,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.10625100580019035,9414.80149401,19239.969700209
295,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.09615334631106312,9900.0,18624.353300961357
296,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.08702358213238667,9600.273083441998,18613.327125076594
297,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.09722323818201091,8937.489941998092,18242.921915287574
298,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.09775770910830987,9801.0,18242.921915287574
299,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.17432049277478276,8672.037553230806,18991.25306099031
300,153,0.01,10000.0,18242.92191528756,0.824292191528756,0.132282529903098,9702.99,18242.92191528756
301,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.07725530557208007,9293.095596184407,19399.81617094162
302,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.12247897700103205,9600.273083441998,20789.156541163615
303,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.09989243045804518,10300.0,18242.921915287574
304,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.15005359940784846,9375.853808725602,19781.992549509177
305,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.14197655876302145,9789.398463185804,18812.47808177915
306,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.1250734969706529,9801.0,18801.340530380403
307,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.0956179249911954,8953.382542587166,19572.57820629549
308,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.132796244676919,9801.0,19115.370821502846
309,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.06958910416480968,9509.900499,18613.327125076597
310,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.10572156613899186,9994.0797,18613.327125076597
311,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.06793465209301007,9697.2455388303,18823.622230848516
312,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.11466435047760228,10197.0,18613.327125076597
313,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.09561792499119534,9320.6534790699,18613.327125076597
314,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.10519181284795237,9702.99,18812.478081779154
315,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.06793465209300989,10197.0,19183.08389999021
316,153,0.01,10000.0,18242.92191528756,0.824292191528756,0.08702358213238694,9900.0,18427.19385382582
317,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.09561792499119558,9801.0,18635.386008540012
318,153,0.01,10000.0,18242.921915287596,0.8242921915287595,0.06958910416480979,9211.067868768383,19183.083899990233
319,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.07889321312316178,9685.76681715751,18242.92191528758
320,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.13176851081455535,9795.19751397,19217.195165285928
321,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.10572156613899167,9795.19751397,19297.024190419605
322,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.07889321312316182,9900.0,19376.852424232537
323,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.07725530557207981,10095.03,18613.327125076605
324,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.12299849577227816,9600.273083441998,18427.19385382585
325,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.08756409156105718,9801.0,18481.838126541643
326,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.08864415061445456,9697.2455388303,18438.109767951755
327,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.14095970460406643,8504.498924419742,18242.9219152876
328,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.13125418723102167,9702.99,18459.960999164934
329,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.09561792499119544,9864.885426110859,18613.327125076594
330,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.11518849574218859,9588.909148985933,18812.478081779158
331,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.11413989471947279,10300.0,19770.281016460114
332,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.08810428099193005,9994.0797,18242.921915287563
333,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.07780159811352194,10281.717101297883,18613.327125076616
334,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.09561792499119538,9900.0,18427.19385382584
335,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.10466174574128335,9988.162904995208,18242.921915287585
336,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.0966884506454467,10077.110930982055,18991.253060990293
337,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.07889321312316157,9894.138903000001,18427.19385382583
338,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.11361512828387063,9702.99,18834.77298149672
339,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.08864415061445448,9702.99,18242.92191528759
340,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.13330965531618322,9409.227649081502,18646.425251681765
341,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.14045082570640985,10089.0534393891,18242.921915287574
342,153,0.01,10000.0,18242.92191528761,0.8242921915287611,0.09722323818201031,9685.766817157508,18242.92191528761
343,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.11518849574218881,9783.602845613643,18613.327125076594
344,153,0.01,10000.0,18242.921915287603,0.8242921915287602,0.09615334631106254,9594.589433768406,19595.773910042066
345,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.11413989471947292,9900.0,18812.47808177916
346,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.12299849577227817,9605.9601,18613.3271250766
347,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.13994164535871143,9801.0,18613.3271250766
348,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.1777362106328432,9331.539420515961,19399.81617094164
349,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.10519181284795254,9900.0,18253.728670272238
350,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.08756409156105724,9702.99,18613.327125076605
351,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.1575558542748524,9674.301682956615,18373.02632358042
352,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.10466174574128341,8863.848717161294,18991.2530609903
353,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.11361512828387081,9033.115493545536,18427.193853825833
354,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.06903794670039481,9304.108958351902,18613.32712507661
355,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.12766034586038338,10300.0,18613.327125076594
356,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.09615334631106291,9509.900499,18242.92191528759
357,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.07889321312316155,9900.0,18991.253060990308
358,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.11361512828387087,9702.99,18646.425251681747
359,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.07725530557207964,9697.2455388303,19194.447588796207
360,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.08648275251635912,9900.0,18253.72867027225
361,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.11361512828387076,9304.1089583519,18242.921915287578
362,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.15855306341377037,9900.0,20715.774294810697
363,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.11413989471947288,9900.0,18438.109767951755
364,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.07780159811352227,9894.138903000001,19618.99710330308
365,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.09722323818201112,10197.0,18890.625895375284
366,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.09561792499119551,10197.0,18242.92191528759
367,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.10466174574128352,10053.268306816482,18427.193853825833
368,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.13176851081455523,9702.99,18470.89632391559
369,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.09561792499119567,9894.138903000001,18624.35330096137
370,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.12610915578450957,9766.236571849755,18242.921915287585
371,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.18354487887731777,9900.0,18613.327125076597
372,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.11518849574218852,9801.0,18613.327125076597
373,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.12455520739008416,9498.643539430725,18242.92191528759
374,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.09882570187977267,10095.03,18242.921915287585
375,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.13330965531618305,9789.398463185804,21048.950212942418
376,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.08702358213238665,9783.602845613646,18613.327125076623
377,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.10466174574128342,9789.398463185802,20375.45232599445
378,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.09668845064544648,9697.2455388303,18427.19385382583
379,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.14095970460406657,8842.876693029457,18427.19385382584
380,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.09722323818201094,9801.0,19002.503112908234
381,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.1322825299030977,9789.398463185802,19781.992549509167
382,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.09561792499119529,9493.020057496075,18801.340530380403
383,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.09561792499119556,9702.99,18427.19385382583
384,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.1224789770010318,9571.888464069943,18801.34053038043
385,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.13382276200094617,9702.99,20666.760403409404
386,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.10783744486097421,9801.0,18613.327125076605
387,153,0.01,10000.0,18242.92191528756,0.824292191528756,0.10466174574128363,9900.0,18746.0731798596
388,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.09668845064544658,9900.0,19399.816170941634
389,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.11413989471947293,9900.0,18438.109767951748
390,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.1062510058001904,10095.03,19205.818009232225
391,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.13125418723102147,9801.0,18613.3271250766
392,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.09615334631106294,8948.081871520477,18427.193853825847
393,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.10572156613899192,9994.0797,18242.921915287574
394,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.11466435047760215,10300.0,18635.386008539997
395,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.07780159811352197,9600.273083441998,18427.19385382584
396,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.08972293119168923,9894.138903000001,18242.921915287567
397,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.11466435047760204,9702.99,18812.47808177916
398,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.09668845064544633,9894.138903000001,19002.50311290823
399,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.1669675327796322,9894.138903000001,18242.921915287578
400,153,0.01,10000.0,18242.92191528756,0.824292191528756,0.08648275251635926,10300.0,18242.92191528756
401,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.07834756723339069,9702.99,19047.5700032069
402,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.09775770910831008,10095.03,18812.47808177915
403,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.13994164535871145,9476.169579429243,18242.92191528758
404,153,0.01,10000.0,18242.921915287603,0.8242921915287602,0.09561792499119577,9900.0,20171.697802734543
405,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.12247897700103201,9994.0797,18242.921915287574
406,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.1495501075580256,9006.407759005122,18242.9219152876
407,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.12403661078476709,9876.576423455512,18801.340530380403
408,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.07725530557207996,9594.589433768408,18613.32712507661
409,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.08648275251635931,9498.643539430723,19194.447588796193
410,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.07725530557208003,9509.900499,18845.930337634538
411,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.07780159811352207,9588.909148985933,19013.7598291399
412,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.11413989471947288,8770.015042277219,18242.921915287585
413,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.12247897700103219,9900.0,18242.921915287567
414,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.11518849574218867,9588.909148985935,18812.47808177917
415,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.11571233069705489,9801.0,20447.979810635312
416,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.09615334631106294,9605.9601,18613.327125076612
417,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.1146643504776019,9588.909148985933,18613.327125076612
418,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.10572156613899215,9027.76761817989,18242.92191528759
419,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.19457637745632766,10197.0,19388.66349908339
420,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.09615334631106291,9605.9601,19205.818009232207
421,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.07780159811352204,9504.270352607577,18242.921915287567
422,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.08810428099193003,9777.810659220955,18427.193853825836
423,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.08702358213238694,9888.281275945255,18242.921915287578
424,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.06793465209301015,9900.0,18834.772981496728
425,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.15055679317539122,9900.0,19584.172624014092
426,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.07889321312316182,9702.99,18801.340530380414
427,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.10625100580019063,9414.80149401,18242.921915287574
428,153,0.01,10000.0,18242.921915287556,0.8242921915287555,0.06848646274093143,10300.0,18242.921915287556
429,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.12351770697282587,9894.138903000001,18857.094303174832
430,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.14146828223015026,9320.6534790699,20630.076103704887
431,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.12507349697065298,9795.19751397,19864.167766383773
432,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.10519181284795243,10197.0,19388.33089777394
433,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.09561792499119559,9801.0,18801.340530380403
434,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.06903794670039498,10095.03,18242.921915287563
435,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.1500535994078485,9900.0,20112.402227971543
436,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.14248453438093645,8811.511657975929,19388.33089777395
437,153,0.01,10000.0,18242.921915287556,0.8242921915287555,0.08702358213238691,9801.0,18668.52336014306
438,153,0.01,10000.0,18242.921915287556,0.8242921915287555,0.0864827525163591,9702.99,18427.193853825815
439,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.09668845064544651,9504.270352607578,18635.38600854
440,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.0961533463110629,9697.2455388303,18242.921915287563
441,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.08648275251635898,9888.281275945255,18427.193853825822
442,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.09935922409948854,9504.270352607578,19194.447588796214
443,153,0.01,10000.0,18242.921915287607,0.8242921915287607,0.10519181284795226,9504.270352607578,18264.54182697009
444,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.12247897700103205,10095.03,18242.92191528759
445,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.1399416453587114,9594.589433768408,19805.436432775794
446,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.09561792499119541,9605.9601,19002.503112908253
447,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.11466435047760189,9315.135372590685,19422.80713227008
448,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.09615334631106288,9994.0797,18624.35330096137
449,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.11361512828387071,9509.900499,18242.921915287567
450,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.1333096553161832,10095.03,21048.95021294242
451,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.14045082570641,10300.0,20617.8624797492
452,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.15005359940784865,9691.504478553945,18427.19385382584
453,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.1399416453587115,9864.885426110857,18635.38600854
454,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.20638571635634465,9801.0,19700.495230339155
455,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.12507349697065337,9900.0,18613.327125076587
456,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.07834756723339104,10190.96307009,18427.193853825825
457,153,0.01,10000.0,18242.921915287556,0.8242921915287555,0.10519181284795251,9118.957190080699,18427.193853825815
458,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.08702358213238692,9600.273083441998,18613.32712507659
459,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.10783744486097438,10095.03,19376.852424232562
460,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.08756409156105703,10071.144978997587,18624.35330096137
461,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.09722323818201117,9900.0,18991.25306099031
462,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.09561792499119567,9982.249612910564,18991.2530609903
463,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.12299849577227821,9554.897991528525,18823.622230848483
464,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.1752978574518361,9702.99,18242.921915287592
465,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.08648275251635916,9691.504478553947,18823.62223084849
466,153,0.01,10000.0,18242.921915287596,0.8242921915287595,0.09668845064544616,9205.614640258038,18242.921915287596
467,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.16548623854991204,9725.835049984913,18427.19385382585
468,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.2087321537101221,9888.281275945255,18242.921915287574
469,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.15105968903712771,9403.657104036416,18427.193853825825
470,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.07725530557208019,9588.909148985935,19770.281016460114
471,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.08648275251635913,9320.6534790699,18427.19385382583
472,153,0.01,10000.0,18242.92191528761,0.8242921915287611,0.13176851081455498,9982.249612910564,19262.771225514207
473,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.15855306341376996,10300.0,18242.92191528758
474,153,0.01,10000.0,18242.921915287556,0.8242921915287555,0.07725530557208024,9801.0,18823.622230848476
475,153,0.01,10000.0,18242.92191528759,0.8242921915287589,0.16647406041762142,8837.64144474088,18242.92191528759
476,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.10678013201722672,9504.270352607577,18613.32712507661
477,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.14095970460406626,10197.0,20630.076103704872
478,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.0956179249911953,9801.0,19183.083899990215
479,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.10678013201722676,10197.0,18242.921915287574
480,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.11413989471947295,9841.544931274379,19228.579060947377
481,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.11466435047760211,10089.0534393891,18242.921915287574
482,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.10466174574128356,10197.0,20207.567016402198
483,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.08648275251635903,9315.135372590687,19434.312828493912
484,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.11571233069705475,9795.19751397,18991.253060990326
485,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.08810428099192998,9476.169579429241,18242.921915287567
486,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.07889321312316167,9900.0,18242.921915287574
487,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.10678013201722672,10095.03,18613.32712507661
488,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.12247897700103197,9900.0,20789.1565411636
489,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.08648275251635923,10095.03,18823.622230848483
490,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.1500535994078489,9554.89799152852,18242.921915287567
491,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.1333096553161826,9894.138903000001,19700.495230339155
492,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.1752978574518357,9900.0,18991.253060990308
493,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.09561792499119573,9795.19751397,18427.193853825833
494,153,0.01,10000.0,18242.921915287574,0.8242921915287573,0.08648275251635906,9894.138903000001,19239.969700208978
495,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.12351770697282609,9900.0,18427.19385382583
496,153,0.01,10000.0,18242.921915287556,0.8242921915287555,0.1317685108145555,10197.0,18635.386008539987
497,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.13125418723102183,9801.0,19194.447588796207
498,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.15055679317539125,9509.900499,18242.921915287563
499,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.1312541872310216,10083.080417081377,18427.193853825836
500,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.11675907041236519,9702.99,18427.193853825836
501,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.09561792499119558,10300.0,18242.921915287578
502,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.0886441506144548,9476.169579429237,18242.921915287563
503,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.10519181284795247,9900.0,18668.52336014308
504,153,0.01,10000.0,18242.921915287592,0.8242921915287593,0.12247897700103194,9605.9601,18613.327125076616
505,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.08810428099192998,9795.19751397,18812.478081779165
506,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.0788932131231619,9409.227649081502,19805.436432775798
507,153,0.01,10000.0,18242.921915287563,0.8242921915287562,0.12351770697282595,9504.270352607578,18613.327125076587
508,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.14146828223014996,9605.9601,20630.07610370488
509,153,0.01,10000.0,18242.921915287607,0.8242921915287607,0.08810428099193002,9697.2455388303,19228.579060947384
510,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.1146643504776019,9600.273083441998,18459.96099916495
511,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.1322825299030976,8985.098437638051,18242.921915287585
512,153,0.01,10000.0,18242.9219152876,0.82429219152876,0.10678013201722654,9577.558666127046,18242.9219152876
513,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.04900995010000002,9509.900499,19183.08389999021
514,153,0.01,10000.0,18242.921915287585,0.8242921915287584,0.07069044038155936,10300.0,18242.921915287585
515,153,0.01,10000.0,18242.921915287567,0.8242921915287567,0.07725530557208006,9900.0,18427.193853825825
516,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.09775770910830997,9748.901123894017,18264.54182697006
517,153,0.01,10000.0,18242.921915287578,0.8242921915287578,0.09561792499119574,10300.0,18242.921915287578
518,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.09561792499119556,9702.99,19572.578206295497
519,153,0.01,10000.0,18242.92191528757,0.8242921915287571,0.07780159811352216,9504.270352607578,18427.19385382583
520,153,0.01,10000.0,18242.92191528758,0.8242921915287582,0.0870235821323866,9320.6534790699,18812.47808177916
