run,trades,risk_per_trade,starting_balance,ending_balance,net_return_pct,max_drawdown_pct,min_balance,max_balance
646,67,0.005,10000.0,12567.85953739413,0.25678595373941304,0.0583771930856245,9369.146928798036,12567.85953739413
647,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.05434564609067247,9900.25,12631.014610446373
648,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.07706887602576358,9850.74875,12694.487045674749
649,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.034479353190515746,9946.318220901723,13016.665753263818
650,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.05364542018655691,9703.725093562656,12631.014610446377
651,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.10057856407777448,10198.75,13177.043414252532
652,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.03930695642456308,9700.134443087793,12951.582424497503
653,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.08627511398740698,9801.495006250001,12631.014610446371
654,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.06343199183709171,9551.822973251461,12699.18610074519
655,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.039306956424563166,9801.495006250001,12886.824512375013
656,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.06776988058459535,9275.689688183276,12694.487045674745
657,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.04924180696121382,10198.75,12763.001106276566
658,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.07706887602576348,9548.288530821981,12567.859537394148
659,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.03447935319051571,9900.25,12827.136790227705
660,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.06308530712019597,10198.75,13152.68207128354
661,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.058377193085624064,9843.459992068441,12886.824512375008
662,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.039306956424562944,9703.725093562656,13016.665753263818
663,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.03966243979820094,9896.586629797215,12567.859537394144
664,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.05364542018655706,9703.725093562656,12567.859537394143
665,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.04446412759920969,9950.0,12758.27843786407
666,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.044817702674854125,9504.063858385201,12694.48704567475
667,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.058377193085624175,9900.25,12567.859537394144
668,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.03930695642456318,9850.74875,12822.390389813128
669,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.03930695642456299,9850.74875,12631.014610446375
670,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.07706887602576372,9900.25,13617.332009864014
671,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.058377193085623925,9651.633770872353,12567.859537394143
672,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.024751246878125077,9801.495006250001,12822.390389813132
673,67,0.005,10000.0,12567.859537394152,0.25678595373941526,0.04411042164244009,10140.247730522768,12694.487045674758
674,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.03483662291276467,9696.545121254321,12567.85953739414
675,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.048889869534228254,9850.74875,12763.001106276562
676,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.039662439798201166,9950.0,12631.014610446375
677,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.04924180696121397,9950.0,12631.01461044637
678,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.044110421642440216,10039.098759410806,12886.824512375013
679,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.05872561993677588,9511.101304657717,12886.824512375002
680,67,0.005,10000.0,12567.859537394152,0.25678595373941526,0.04411042164244012,9752.48753121875,13086.918660927127
681,67,0.005,10000.0,12567.85953739415,0.25678595373941504,0.05837719308562404,9996.299719499219,12567.85953739415
682,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.07243103118167188,9655.206468094842,12822.390389813134
683,67,0.005,10000.0,12567.859537394152,0.25678595373941526,0.04888986953422776,10089.546491870156,12631.014610446384
684,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.04888986953422818,10144.001295542146,12758.278437864072
685,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.04924180696121353,9950.0,12567.859537394143
686,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.044110421642440265,9700.134443087793,12567.859537394143
687,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.058377193085624085,9651.633770872353,12886.824512375006
688,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.053645420186556915,9950.0,13280.286063466478
689,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.034836622912764785,9850.74875,12694.48704567475
690,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.06776988058459496,10144.001295542146,13481.499123065623
691,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.08661321782528564,9362.214517290822,12567.859537394139
692,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.044110421642440105,9950.0,12572.511719390253
693,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.04446412759921025,9797.868178164988,12827.136790227702
694,67,0.005,10000.0,12567.85953739415,0.25678595373941504,0.0539955979264077,9748.878837274164,12694.487045674756
695,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.048889869534228345,9463.545798134428,12758.27843786406
696,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.044110421642440376,10250.0,12822.390389813127
697,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.053995597926407776,9797.868178164988,12567.859537394146
698,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.03966243979820099,9801.495006250001,12767.725522855724
699,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.03447935319051563,9850.74875,12631.014610446378
700,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.07243103118167192,9752.48753121875,12631.014610446375
701,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.0393069564245628,9847.10369664823,12567.859537394148
702,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.03930695642456309,10039.098759410805,12956.376647284369
703,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.049241806961213774,9700.134443087793,12567.859537394144
704,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.04888986953422797,9996.299719499219,12631.01461044638
705,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.0441104216424405,9996.299719499219,12567.85953739414
706,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.05469556472729783,9606.930435754368,13295.039215349232
707,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.029986555691220832,9752.48753121875,12703.886895241445
708,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.04411042164244041,10250.0,12822.39038981314
709,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.07277425771851663,9850.74875,12572.511719390257
710,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.08661321782528601,9850.74875,12591.137674500878
711,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.0862751139874068,9843.459992068441,13290.11967791267
712,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.05399559792640757,10136.495554427733,12827.136790227703
713,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.02962749064373443,9655.206468094842,12694.487045674752
714,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.053645420186557304,10250.0,12631.01461044637
715,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.044110421642440174,9996.299719499219,12758.27843786407
716,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.03930695642456326,9950.0,12703.886895241438
717,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.048889869534228296,9950.0,13026.304165552587
718,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.034479353190515774,9801.495006250001,12567.859537394144
